INT1	INT2	Co-expression	Genetic interactions	Protein-protein interactions	Domain co-occurrence	Genomic context	Phylogenetic similarity	Predicted from 3D structure	Conditional genetic interactions
GPM2	CYC7	2.193	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	TAZ1	1.679	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	PHM8	1.674	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	DOA1	1.401	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	YDR018C	1.892	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	SNO1	1.443	0.000	0.000	0.000	2.202	0.000	0.000	0.000
GPM2	VPS73	2.296	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	YPT53	1.521	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	SSH4	1.718	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	YDL199C	1.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	YBR137W	1.617	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	MSP1	1.708	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	COQ4	2.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	GYP7	1.808	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	TVP15	1.441	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	BXI1	2.171	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	FYV10	1.981	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	HSV2	1.231	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	FMC1	1.364	0.000	0.000	0.000	0.000	0.000	0.000	0.000
GPM2	AIM37	1.939	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	KDX1	0.000	0.000	0.000	1.905	0.000	2.322	2.716	0.000
YPK3	KKQ8	0.000	0.000	0.000	1.338	0.000	2.041	0.000	0.000
YPK3	RTK1	0.000	0.000	0.000	1.611	1.502	2.464	0.000	0.000
YPK3	ISR1	0.000	0.000	0.000	1.611	1.024	0.751	0.000	0.000
YPK3	MCK1	0.000	0.000	0.000	1.905	1.457	2.168	3.371	0.000
YPK3	SSK22	0.000	0.000	0.000	0.000	2.071	2.650	0.000	0.000
YPK3	PKH3	0.000	0.000	0.000	1.905	0.000	3.092	0.000	0.000
YPK3	KIN82	0.000	0.000	0.000	1.649	0.000	3.076	0.000	0.000
YPK3	YGK3	0.000	0.000	0.000	1.611	2.063	2.427	0.000	0.000
YPK3	KIN3	0.000	0.000	0.000	1.611	2.209	1.753	0.000	0.000
YPK3	PTK1	0.000	0.000	0.000	0.909	1.387	1.983	0.000	0.000
YPK3	MRK1	0.000	0.000	0.000	1.905	2.259	1.672	3.460	0.000
YPK3	PRR2	0.000	0.000	0.000	1.611	0.000	2.096	0.000	0.000
YPK3	RCK1	0.000	0.000	0.000	1.905	2.840	2.335	0.000	0.000
YPK3	IKS1	0.000	0.000	0.000	1.338	0.000	1.087	0.000	0.000
YPK3	HAL5	0.000	0.000	0.000	1.338	0.000	1.984	0.000	0.000
YPK3	YPL150W	0.000	0.000	0.000	1.649	2.044	2.860	0.000	0.000
YPK3	PTC1	0.000	0.000	0.000	0.000	2.944	0.000	0.000	0.000
YPK3	TPK3	0.000	0.000	1.782	3.218	2.782	3.528	0.000	0.000
YPK3	VPS15	0.000	0.000	0.000	0.909	0.000	0.000	2.590	0.000
YPK3	STE20	0.000	0.000	0.000	0.000	1.544	2.871	0.000	0.000
YPK3	VPS9	1.441	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	CLA4	0.000	0.000	0.000	0.000	1.174	2.899	0.000	0.000
YPK3	VPS21	0.000	0.000	1.706	0.000	0.000	0.000	0.000	0.000
YPK3	RAD53	0.000	0.000	0.000	0.000	3.286	2.839	0.000	0.000
YPK3	HRR25	0.000	0.000	0.000	1.611	1.088	1.731	3.100	0.000
YPK3	CDC14	1.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	KIN28	0.000	0.000	0.000	1.905	1.587	2.561	0.000	0.000
YPK3	ATG1	0.000	0.000	0.000	0.000	1.741	2.470	0.000	0.000
YPK3	ATG18	1.372	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	CDC5	0.000	0.000	0.000	0.000	2.862	3.416	0.000	0.000
YPK3	PBS2	0.000	0.000	0.000	1.649	2.073	2.449	0.000	0.000
YPK3	SWE1	0.000	0.000	0.000	1.611	0.000	1.926	0.000	0.000
YPK3	FUS3	0.000	0.000	0.000	0.000	2.782	2.299	3.175	0.000
YPK3	CDC15	0.000	0.000	0.000	1.905	2.356	2.925	2.433	0.000
YPK3	CDC28	0.000	0.000	0.000	1.905	1.958	2.536	0.000	0.000
YPK3	CDC7	0.000	0.000	0.000	1.338	0.000	0.000	0.000	0.000
YPK3	CHK1	0.000	0.000	0.000	1.905	0.000	3.115	0.000	0.000
YPK3	DUN1	0.000	0.000	0.000	0.000	2.782	3.266	0.000	0.000
YPK3	PHO85	0.000	0.000	0.000	1.905	1.587	2.984	0.000	0.000
YPK3	CKA2	0.000	0.000	0.000	1.611	2.782	1.985	2.455	0.000
YPK3	CTK1	0.000	0.000	0.000	1.905	1.520	2.519	0.000	0.000
YPK3	CKA1	0.000	0.000	0.000	1.611	1.417	1.863	0.000	0.000
YPK3	GCN2	0.000	0.000	0.000	0.000	2.308	1.762	0.000	0.000
YPK3	HSL1	0.000	0.000	0.000	1.905	1.864	2.651	0.000	0.000
YPK3	CAK1	0.000	0.000	0.000	1.338	1.131	0.969	0.000	0.000
YPK3	SSN3	0.000	0.000	0.000	1.649	3.286	2.111	0.000	0.000
YPK3	SGV1	0.000	0.000	0.000	1.905	2.782	2.093	0.000	0.000
YPK3	SAT4	0.000	0.000	0.000	1.905	1.982	2.322	0.000	0.000
YPK3	VHS1	0.000	0.000	0.000	1.905	0.000	1.922	2.338	0.000
YPK3	PTK2	0.000	0.000	0.000	1.611	1.451	1.820	0.000	0.000
YPK3	CYS4	0.000	0.000	1.646	0.000	0.000	0.000	0.000	0.000
YPK3	PRK1	0.000	0.000	0.000	1.338	0.978	2.014	0.000	0.000
YPK3	ARK1	0.000	0.000	0.000	1.338	0.978	1.890	0.000	0.000
YPK3	PKC1	0.000	0.000	0.000	3.781	1.831	2.801	3.037	0.000
YPK3	BCK1	0.000	0.000	0.000	1.905	2.945	2.829	0.000	0.000
YPK3	RIM15	0.000	0.000	0.000	0.000	1.497	2.231	0.000	0.000
YPK3	SLT2	0.000	0.000	0.000	0.000	2.782	2.418	2.958	0.000
YPK3	KSS1	0.000	0.000	0.000	0.000	2.402	2.414	0.000	0.000
YPK3	HOG1	0.000	0.000	0.000	0.000	1.864	2.807	0.000	0.000
YPK3	SMK1	0.000	0.000	0.000	1.905	1.958	2.224	2.613	0.000
YPK3	STE7	0.000	0.000	0.000	1.905	2.230	2.614	0.000	0.000
YPK3	STE11	0.000	0.000	0.000	0.000	2.259	2.533	0.000	0.000
YPK3	SSK2	0.000	0.000	0.000	0.000	2.230	2.602	0.000	0.000
YPK3	RCK2	0.000	0.000	0.000	1.905	0.978	1.737	0.000	0.000
YPK3	SCH9	0.000	0.000	0.000	4.072	1.668	3.172	0.000	0.000
YPK3	PKH1	0.000	0.000	0.000	1.905	2.613	2.922	3.387	0.000
YPK3	PKH2	0.000	0.000	0.000	1.905	1.741	3.057	2.455	0.000
YPK3	SPS1	0.000	0.000	0.000	1.700	2.039	2.674	0.000	0.000
YPK3	IME2	0.000	0.000	0.000	1.649	1.088	1.551	3.118	0.000
YPK3	MEK1	0.000	0.000	0.000	0.000	2.145	2.818	0.000	0.000
YPK3	DBF2	0.000	0.000	0.000	4.181	2.259	2.264	0.000	0.000
YPK3	ELM1	1.983	0.000	0.000	1.338	0.000	2.386	0.000	0.000
YPK3	KCC4	0.000	0.000	0.000	1.905	2.782	3.181	0.000	0.000
YPK3	TPK1	0.000	0.000	0.000	3.218	2.073	2.804	0.000	0.000
YPK3	IPL1	0.000	0.000	0.000	1.905	2.911	2.949	0.000	0.000
YPK3	DBF20	0.000	0.000	0.000	4.181	2.782	2.480	0.000	0.000
YPK3	SKY1	0.000	0.000	0.000	1.611	0.000	0.000	0.000	0.000
YPK3	IRE1	0.000	0.000	0.000	0.000	0.000	0.925	0.000	0.000
YPK3	ATG34	1.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	VTC4	2.862	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	MKK1	0.000	0.000	0.000	1.905	1.489	2.707	0.000	0.000
YPK3	MKK2	0.000	0.000	0.000	1.905	2.161	2.801	0.000	0.000
YPK3	MSN4	1.403	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	PHO4	1.434	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	SKS1	0.000	0.000	0.000	1.611	0.000	2.083	0.000	0.000
YPK3	YPK1	0.000	0.000	0.000	4.181	1.434	2.776	2.390	0.000
YPK3	FPK1	0.000	0.000	0.000	3.065	1.427	3.065	0.000	0.000
YPK3	YPP1	1.205	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	KIC1	0.000	0.000	0.000	1.905	2.259	2.947	0.000	0.000
YPK3	YCK1	0.000	0.000	1.828	1.611	1.404	1.710	0.000	0.000
YPK3	YCK2	0.000	0.000	1.944	1.611	1.492	1.697	0.000	0.000
YPK3	YPK2	0.000	0.000	0.000	4.181	2.462	2.990	2.349	0.000
YPK3	CBK1	0.000	0.000	0.000	4.181	2.495	2.384	0.000	0.000
YPK3	SKM1	0.000	0.000	0.000	0.000	0.000	3.006	0.000	0.000
YPK3	GIN4	0.000	0.000	0.000	1.905	2.431	2.915	0.000	0.000
YPK3	GTR1	1.302	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	SNF1	0.000	0.000	0.000	0.000	2.402	2.933	0.000	0.000
YPK3	TIM18	1.175	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	PSK1	0.000	0.000	0.000	0.909	1.507	2.352	2.369	0.000
YPK3	PSK2	0.000	0.000	0.000	0.000	1.507	2.318	0.000	0.000
YPK3	CMK1	0.000	0.000	0.000	1.905	1.328	2.627	0.000	0.000
YPK3	CMK2	0.000	0.000	0.000	1.905	1.831	2.748	0.000	0.000
YPK3	TPK2	0.000	0.000	2.020	3.218	2.782	3.177	0.000	0.000
YPK3	CSG2	0.000	1.269	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	SAK1	0.000	0.000	0.000	1.905	2.840	2.514	0.000	0.000
YPK3	TOS3	0.000	0.000	0.000	1.905	2.782	2.979	0.000	0.000
YPK3	AKL1	0.000	0.000	0.000	1.338	0.000	1.560	0.000	0.000
YPK3	YCK3	0.000	0.000	2.710	1.338	1.929	0.761	0.000	0.000
YPK3	KSP1	0.000	0.000	0.000	1.338	2.025	2.369	0.000	0.000
YPK3	MPS1	0.000	0.000	0.000	1.905	2.782	2.413	0.000	0.000
YPK3	KIN1	0.000	0.000	0.000	0.000	2.782	2.736	0.000	0.000
YPK3	FMP48	0.000	0.000	0.000	1.338	0.000	2.388	0.000	0.000
YPK3	YAK1	0.000	0.000	0.000	1.905	1.088	1.642	3.375	0.000
YPK3	KNS1	0.000	0.000	0.000	1.905	1.417	0.000	2.659	0.000
YPK3	KIN2	0.000	0.000	0.000	0.000	2.782	2.773	0.000	0.000
YPK3	RIM11	0.000	0.000	0.000	1.905	2.259	2.109	3.497	0.000
YPK3	TDA1	0.000	0.000	0.000	1.905	0.000	1.444	0.000	0.000
YPK3	NPR1	0.000	0.000	0.000	1.611	0.000	2.250	0.000	0.000
YPK3	KIN4	1.695	0.000	0.000	1.905	2.308	2.968	0.000	0.000
YPK3	HRK1	0.000	0.000	0.000	1.611	0.000	1.984	0.000	0.000
YPK3	FRK1	0.000	0.000	0.000	1.905	3.286	2.022	0.000	0.000
YPK3	ENV7	0.000	0.000	0.000	1.392	0.000	1.646	0.000	0.000
YPK3	SWH1	0.000	0.946	0.000	0.000	0.000	0.000	0.000	0.000
YPK3	TPS2	0.000	0.000	0.000	0.000	1.047	0.000	0.000	0.000
YPK3	YPT53	0.000	0.000	2.114	0.000	0.000	0.000	0.000	0.000
YPK3	YBR137W	0.000	1.379	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	KKQ8	0.000	0.000	0.000	1.459	2.025	1.992	2.544	0.000
KDX1	RTK1	0.000	0.000	0.000	1.792	2.025	1.960	0.000	0.000
KDX1	ISR1	0.000	0.000	0.000	1.792	0.000	0.777	0.000	0.000
KDX1	YBR287W	1.707	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	YHR078W	0.000	0.000	2.348	0.000	0.000	0.000	0.000	0.000
KDX1	YIL055C	1.660	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	YDL057W	1.698	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	MCK1	0.000	0.000	0.000	2.176	0.000	1.976	0.000	0.000
KDX1	SSK22	1.369	0.000	0.000	1.810	2.470	2.119	0.000	0.000
KDX1	PKH3	0.000	0.000	1.248	2.176	2.063	2.197	0.000	0.000
KDX1	KIN82	0.000	0.000	0.000	1.839	2.025	2.237	0.000	0.000
KDX1	YGK3	0.000	0.000	0.000	1.792	0.000	2.194	0.000	0.000
KDX1	KIN3	0.000	0.000	0.000	1.792	2.025	1.591	2.937	0.000
KDX1	PTK1	0.000	0.000	0.000	0.949	0.000	1.856	3.318	0.000
KDX1	MRK1	0.000	0.000	0.000	2.176	0.000	1.550	0.000	0.000
KDX1	PRR2	0.000	0.000	0.000	1.792	0.000	1.725	0.000	0.000
KDX1	RCK1	0.000	0.000	1.216	2.176	2.470	1.686	0.000	0.000
KDX1	IKS1	0.000	0.000	0.000	1.459	0.000	0.998	0.000	0.000
KDX1	HAL5	0.000	0.000	0.000	1.459	0.000	1.910	2.433	0.000
KDX1	YPL150W	0.000	0.000	0.000	1.839	2.375	2.062	0.000	0.000
KDX1	PTC1	0.000	0.000	1.248	0.000	2.868	0.000	0.000	0.000
KDX1	TPK3	0.000	0.000	0.000	1.995	0.000	2.514	2.873	0.000
KDX1	VPS15	0.000	0.000	0.000	0.949	1.091	0.000	2.728	0.000
KDX1	STE20	0.000	0.000	0.000	1.906	3.286	2.209	0.000	0.000
KDX1	CLA4	0.000	0.000	0.000	0.000	2.782	2.345	0.000	0.000
KDX1	RAD53	0.000	0.000	0.000	1.717	1.434	2.165	0.000	0.000
KDX1	HRR25	0.000	0.000	0.000	1.792	0.000	1.488	0.000	0.000
KDX1	CDC14	0.000	0.000	1.782	0.000	0.000	0.000	0.000	0.000
KDX1	KIN28	0.000	0.000	0.000	2.176	2.034	2.118	0.000	0.000
KDX1	NOP7	0.000	0.000	1.216	0.000	0.000	0.000	0.000	0.000
KDX1	COG2	1.642	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	ATG8	1.748	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	ATG1	0.000	0.000	0.000	1.732	0.000	2.184	0.000	0.000
KDX1	CDC5	0.000	0.000	0.000	1.732	2.139	2.618	0.000	0.000
KDX1	SSB1	0.000	0.000	0.647	0.000	0.000	0.000	0.000	0.000
KDX1	TOR2	0.000	0.000	1.213	0.000	0.000	0.000	0.000	0.000
KDX1	TOR1	0.000	0.000	3.347	0.000	0.000	0.000	0.000	0.000
KDX1	PBS2	0.000	0.000	1.216	1.839	0.000	2.115	3.259	0.000
KDX1	SWE1	0.000	0.000	1.213	1.792	0.000	1.759	2.947	0.000
KDX1	FUS3	0.000	0.000	1.212	1.884	2.016	2.331	0.000	0.000
KDX1	CDC15	0.913	0.000	0.000	2.176	2.034	2.573	3.197	0.000
KDX1	CDC28	2.035	0.000	1.210	2.176	2.025	2.212	0.000	0.000
KDX1	CDC7	0.000	0.000	0.000	1.459	0.000	0.000	0.000	0.000
KDX1	CMD1	0.000	0.000	1.222	0.000	0.000	0.000	0.000	0.000
KDX1	CHK1	0.000	0.000	0.000	2.176	2.495	2.212	0.000	0.000
KDX1	DUN1	0.000	0.000	0.000	1.942	1.958	2.619	0.000	0.000
KDX1	PHO85	0.000	0.000	0.000	2.176	2.063	2.806	0.000	0.000
KDX1	CKA2	0.000	0.000	1.268	1.792	2.495	1.871	0.000	0.000
KDX1	CTK1	0.000	0.000	0.000	2.176	2.782	2.528	0.000	0.000
KDX1	CKA1	0.000	0.000	0.000	1.792	0.000	1.760	2.829	0.000
KDX1	GCN2	0.000	0.000	1.216	0.000	2.470	1.412	0.000	0.000
KDX1	PCL1	1.383	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	HSL1	0.000	0.000	0.000	2.176	2.063	2.087	2.390	0.000
KDX1	CAK1	0.000	0.000	0.000	1.459	1.398	0.858	0.000	0.000
KDX1	SSN3	0.000	0.000	0.000	1.839	0.000	1.935	0.000	0.000
KDX1	SGV1	0.000	0.000	0.000	2.176	2.470	1.934	0.000	0.000
KDX1	PCL6	0.000	0.000	0.000	0.000	0.000	0.000	2.762	0.000
KDX1	PCL5	1.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	SAT4	0.000	0.000	0.000	2.176	2.025	2.049	0.000	0.000
KDX1	VHS1	0.000	0.000	0.000	2.176	0.000	1.747	0.000	0.000
KDX1	PTK2	0.000	0.000	0.000	1.792	0.000	1.809	2.947	0.000
KDX1	RTC2	1.522	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	ADR1	0.000	0.904	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	PRK1	0.000	0.000	0.000	1.459	0.000	1.715	0.000	0.000
KDX1	ARK1	0.000	0.000	0.000	1.459	0.000	1.727	0.000	0.000
KDX1	PKC1	0.000	0.000	0.000	1.630	2.007	2.322	0.000	0.000
KDX1	BCK1	0.000	0.000	3.352	2.176	2.025	2.020	3.253	0.000
KDX1	IML1	0.000	0.000	1.248	0.000	0.000	0.000	0.000	0.000
KDX1	RIM15	0.000	0.000	1.248	0.000	2.034	1.835	0.000	0.000
KDX1	SLT2	2.310	0.000	3.361	1.884	2.495	2.819	0.000	0.000
KDX1	KSS1	0.000	0.000	3.361	1.884	2.151	2.348	0.000	0.000
KDX1	HOG1	0.000	0.000	0.000	1.706	0.000	2.406	0.000	0.000
KDX1	SMK1	0.000	0.000	0.000	2.176	2.495	2.293	0.000	0.000
KDX1	STE7	0.000	0.000	1.218	2.176	2.782	2.508	0.000	0.000
KDX1	STE11	0.000	0.000	0.000	1.772	2.025	2.100	0.000	0.000
KDX1	SSK2	0.000	0.000	0.000	1.810	2.782	2.047	0.000	0.000
KDX1	RCK2	0.000	0.000	0.000	2.176	0.000	1.601	0.000	0.000
KDX1	SCH9	0.000	0.000	0.000	1.838	1.587	2.049	0.000	0.000
KDX1	PKH1	0.000	0.000	0.000	2.176	1.920	2.204	0.000	0.000
KDX1	PKH2	0.000	0.000	0.000	2.176	1.920	2.320	0.000	0.000
KDX1	NBP2	0.000	0.000	1.230	0.000	0.000	0.000	0.000	0.000
KDX1	SPS1	0.000	0.000	0.000	1.902	2.034	2.108	0.000	0.000
KDX1	IME2	1.445	0.000	0.000	1.839	0.000	1.797	3.399	0.000
KDX1	MEK1	0.000	0.000	0.000	1.942	2.495	2.164	0.000	0.000
KDX1	CSM1	0.000	0.000	1.222	0.000	0.000	0.000	0.000	0.000
KDX1	DBF2	0.000	0.000	0.000	1.905	2.063	1.797	0.000	0.000
KDX1	ELM1	0.000	0.000	1.248	1.459	0.000	1.769	3.205	0.000
KDX1	KCC4	0.000	0.000	0.000	2.176	2.782	2.298	3.307	0.000
KDX1	TPK1	0.000	0.000	0.000	1.995	1.574	2.151	0.000	0.000
KDX1	IPL1	0.000	0.000	0.000	2.176	2.782	2.468	0.000	0.000
KDX1	DBF20	0.000	0.000	0.000	1.905	2.470	1.902	0.000	0.000
KDX1	KHA1	1.451	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	SKY1	0.000	0.000	1.296	1.792	0.000	0.000	0.000	0.000
KDX1	IRE1	0.000	0.000	0.000	0.000	0.000	1.011	0.000	0.000
KDX1	MON1	2.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	TAX4	0.000	0.000	1.248	0.000	0.000	0.000	0.000	0.000
KDX1	RTG3	0.000	0.000	1.222	0.000	0.000	0.000	0.000	0.000
KDX1	MID2	1.975	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	MKK1	0.000	0.000	1.230	2.176	1.587	1.908	0.000	0.000
KDX1	MKK2	0.000	0.000	3.361	2.176	2.782	2.124	0.000	0.000
KDX1	SKS1	0.000	0.000	0.000	1.792	0.000	1.791	0.000	0.000
KDX1	RVS161	0.000	0.000	1.248	0.000	0.000	0.000	0.000	0.000
KDX1	YPK1	0.000	0.000	0.000	1.905	0.000	2.009	2.338	0.000
KDX1	FPK1	0.000	0.000	0.000	0.000	2.782	2.171	0.000	0.000
KDX1	KIC1	0.000	0.000	0.000	2.176	2.782	2.141	0.000	0.000
KDX1	YCK1	0.000	0.000	0.000	1.792	0.000	1.352	0.000	0.000
KDX1	YCK2	0.000	0.000	0.000	1.792	0.000	1.415	0.000	0.000
KDX1	YPK2	0.000	0.000	0.000	1.905	2.375	2.072	0.000	0.000
KDX1	CBK1	0.000	0.000	1.222	1.905	2.495	1.872	0.000	0.000
KDX1	SKM1	1.456	0.000	0.000	0.000	2.782	2.276	0.000	0.000
KDX1	GIN4	0.000	0.000	1.214	2.176	2.782	2.260	0.000	0.000
KDX1	NPR2	0.000	0.000	1.248	0.000	0.000	0.000	0.000	0.000
KDX1	NDI1	1.860	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	GUT2	1.813	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	SNF1	0.000	0.000	0.000	1.732	0.000	2.782	0.000	0.000
KDX1	PSK1	0.000	0.000	0.000	0.949	0.000	2.024	2.349	0.000
KDX1	PSK2	0.000	0.000	0.000	0.000	0.000	1.699	0.000	0.000
KDX1	CMK1	0.000	0.000	0.000	2.176	2.063	2.004	0.000	0.000
KDX1	CMK2	0.000	0.000	0.000	2.176	1.920	1.954	0.000	0.000
KDX1	PTP1	1.589	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	TPK2	0.000	0.000	1.222	1.995	0.000	2.119	0.000	0.000
KDX1	KOG1	0.000	0.000	3.361	0.000	0.000	0.000	0.000	0.000
KDX1	SAK1	0.000	0.000	0.000	2.176	2.470	2.082	0.000	0.000
KDX1	TOS3	0.000	0.000	0.000	2.176	2.782	2.448	0.000	0.000
KDX1	AKL1	0.000	0.000	0.000	1.459	0.000	1.444	2.444	0.000
KDX1	YCK3	0.000	0.000	0.000	1.459	0.986	0.000	0.000	0.000
KDX1	KSP1	0.000	0.000	3.361	1.459	2.063	2.140	0.000	0.000
KDX1	NNK1	0.000	0.000	1.216	0.000	0.000	0.000	2.739	0.000
KDX1	MPS1	0.000	0.000	0.000	2.176	1.973	2.146	0.000	0.000
KDX1	KIN1	0.000	0.000	0.000	1.810	2.470	2.226	0.000	0.000
KDX1	FMP48	0.000	0.000	1.637	1.459	0.000	2.130	0.000	0.000
KDX1	YAK1	0.000	0.000	0.000	2.176	0.000	1.708	3.259	0.000
KDX1	KNS1	0.000	0.000	0.000	2.176	0.000	0.000	3.278	0.000
KDX1	KIN2	0.000	0.000	3.300	1.810	2.782	2.076	0.000	0.000
KDX1	RIM11	0.000	0.000	0.000	2.176	2.063	1.774	0.000	0.000
KDX1	TDA1	0.000	0.000	0.000	2.176	0.000	1.308	0.000	0.000
KDX1	NPR1	0.000	0.000	1.214	1.792	0.000	1.917	0.000	0.000
KDX1	KIN4	0.000	0.000	0.000	2.176	2.470	2.250	0.000	0.000
KDX1	HRK1	0.000	0.000	0.000	1.792	0.000	1.661	0.000	0.000
KDX1	FRK1	0.000	0.000	0.000	2.176	0.000	1.924	0.000	0.000
KDX1	ENV7	0.000	0.000	0.000	1.524	0.000	1.891	0.000	0.000
KDX1	ATG26	1.519	1.710	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	NTH1	1.868	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	STT4	0.000	0.000	1.296	0.000	0.000	0.000	0.000	0.000
KDX1	QCR10	1.239	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	VMA2	0.000	0.000	0.853	0.000	0.000	0.000	0.000	0.000
KDX1	SFT2	0.869	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	YSP2	0.000	1.341	0.000	0.000	0.000	0.000	0.000	0.000
KDX1	UBX3	1.601	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	RTK1	0.000	0.000	0.000	1.488	0.000	2.078	0.000	0.000
KKQ8	ISR1	0.000	0.000	0.000	1.488	0.000	1.410	0.000	0.000
KKQ8	YEL025C	1.673	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	YIL055C	1.664	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	YDL027C	1.359	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	YDL057W	1.335	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	UGX2	1.892	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	YPL109C	0.000	0.000	1.321	0.000	0.000	0.000	0.000	0.000
KKQ8	MCK1	0.000	1.000	0.000	1.459	1.387	1.973	0.000	0.000
KKQ8	SSK22	0.000	0.000	0.000	1.284	2.025	2.048	0.000	0.000
KKQ8	PKH3	0.000	0.000	0.000	1.459	2.025	2.157	0.000	0.000
KKQ8	KIN82	2.136	0.000	0.000	1.484	0.000	2.426	0.000	0.000
KKQ8	YGK3	0.000	0.000	0.000	1.488	2.025	2.075	0.000	0.000
KKQ8	KIN3	0.000	0.000	0.000	1.488	1.387	1.630	0.000	0.000
KKQ8	PTK1	0.000	0.000	0.000	0.967	1.387	1.888	0.000	0.000
KKQ8	MRK1	0.000	0.000	0.000	1.459	2.025	1.631	0.000	0.000
KKQ8	PRR2	1.652	0.000	0.000	1.488	0.000	1.888	0.000	0.000
KKQ8	RCK1	0.000	0.000	0.000	1.459	0.000	2.394	0.000	0.000
KKQ8	IKS1	0.000	0.000	0.000	1.545	0.000	0.931	0.000	0.000
KKQ8	HAL5	0.000	0.000	0.000	1.545	0.000	3.191	0.000	0.000
KKQ8	YPL150W	0.000	0.000	0.000	1.484	0.000	2.109	0.000	0.000
KKQ8	NPP1	1.382	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	PTC1	0.000	0.000	0.000	0.000	2.990	0.000	0.000	0.000
KKQ8	TPK3	0.000	0.000	0.000	1.386	2.025	2.056	0.000	0.000
KKQ8	CRD1	1.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	VPS15	1.782	0.000	0.000	0.967	0.000	0.000	0.000	0.000
KKQ8	STE20	0.000	0.000	0.000	1.338	2.025	2.028	0.000	0.000
KKQ8	CLA4	0.000	0.000	0.000	1.332	0.000	2.092	0.000	0.000
KKQ8	RAD53	0.000	0.000	0.000	1.232	0.000	2.166	0.000	0.000
KKQ8	HRR25	0.000	0.000	0.000	1.488	0.000	1.475	0.000	0.000
KKQ8	CDC14	0.000	0.000	1.214	0.000	0.000	0.000	0.000	0.000
KKQ8	KIN28	0.000	0.000	0.000	1.459	0.000	2.096	0.000	0.000
KKQ8	ATG8	2.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000
KKQ8	ATG12	1.181	0.000	0.000	0.000	0.000	0.000	0.000	0.000
